id_homol,hagrid,organism,gene_id,gene_symbol,gene_name
7427,40,9606,1956,EGFR,epidermal growth factor receptor
5650,197,9031,378922,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast)
5649,197,10116,171576,Bub1b,BUB1 mitotic checkpoint serine/threonine kinase B
5648,197,10090,12236,Bub1b,"budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)"
5647,197,9913,537027,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast)
5646,197,9615,608350,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B
5645,197,9544,100423079,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast)
5644,197,9598,453324,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast)
5643,197,9606,701,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B
7164,65,10090,15251,Hif1a,"hypoxia inducible factor 1, alpha subunit"
7165,65,10116,29560,Hif1a,"hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7163,65,9913,281814,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7162,65,9615,480348,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7161,65,9544,704678,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7160,65,9598,746195,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7159,65,9606,3091,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
7025,77,7955,558154,vegfab,vascular endothelial growth factor Ab
7024,77,9031,395909,VEGFA,vascular endothelial growth factor A
7023,77,10116,83785,Vegfa,vascular endothelial growth factor A
7022,77,10090,22339,Vegfa,vascular endothelial growth factor A
7021,77,9913,281572,VEGFA,vascular endothelial growth factor A
7020,77,9615,403802,VEGFA,vascular endothelial growth factor A
7019,77,9606,7422,VEGFA,vascular endothelial growth factor A
6682,107,3702,838652,CAT1,CAT1
6683,107,4530,4331509,Os03g0131200,Os03g0131200
6679,107,4896,2539418,ctt1,ctt1
6680,107,5141,3878021,NCU05169,NCU05169
6681,107,3702,829661,CAT2,CAT2
6660,109,9031,428019,ERCC5,"excision repair cross-complementing rodent repair deficiency, complementation group 5 (xeroderma pigmentosum, complementation group G (Cockayne syndrome))"
6659,109,10116,301382,Ercc5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6658,109,10090,22592,Ercc5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6657,109,9913,509602,ERCC5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6656,109,9615,100855935,ERCC5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6655,109,9544,707822,ERCC5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6654,109,9598,452649,ERCC5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
6653,109,9606,2073,ERCC5,excision repair cross-complementation group 5
7203,62,6239,190941,Y110A2AL.13,Y110A2AL.13
7204,62,4932,853475,ESS1,ESS1
7202,62,7165,11175850,AgaP_AGAP013475,AgaP_AGAP013475
7200,62,7227,33111,dod,dodo
7201,62,7165,1274464,AgaP_AGAP004321,AgaP_AGAP004321
7199,62,7955,393721,pin1,protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
7198,62,9031,100859153,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7197,62,10116,298696,Pin1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7196,62,10090,23988,Pin1,protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
7195,62,9913,535470,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7194,62,9615,484963,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7193,62,9598,745021,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7192,62,9606,5300,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
5821,181,9031,396223,LMNB1,lamin B1
5820,181,10116,116685,Lmnb1,lamin B1
5819,181,10090,16906,Lmnb1,lamin B1
5818,181,9913,540643,LMNB1,lamin B1
5817,181,9615,474663,LMNB1,lamin B1
5816,181,9544,703575,LMNB1,lamin B1
5815,181,9598,462035,LMNB1,lamin B1
5814,181,9606,4001,LMNB1,lamin B1
5499,210,9615,403693,MDM2,"Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)"
5498,210,9544,718284,MDM2,"Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)"
5497,210,9598,742141,MDM2,"Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)"
5496,210,9606,4193,MDM2,"MDM2 oncogene, E3 ubiquitin protein ligase"
6316,134,10116,29216,Lrp2,low density lipoprotein receptor-related protein 2
6315,134,10090,14725,Lrp2,low density lipoprotein receptor-related protein 2
6314,134,9913,100337021,LRP2,low density lipoprotein receptor-related protein 2
6313,134,9615,478781,LRP2,low density lipoprotein receptor-related protein 2
6312,134,9544,705786,LRP2,low density lipoprotein receptor-related protein 2
6311,134,9598,459713,LRP2,low density lipoprotein receptor-related protein 2
6310,134,9606,4036,LRP2,low density lipoprotein receptor-related protein 2
5544,206,10116,64032,Ctgf,connective tissue growth factor
5543,206,10090,14219,Ctgf,connective tissue growth factor
5542,206,9913,281103,CTGF,connective tissue growth factor
5541,206,9615,476202,LOC476202,connective tissue growth factor-like
5540,206,9598,463003,CTGF,connective tissue growth factor
5539,206,9606,1490,CTGF,connective tissue growth factor
7821,2,9913,281191,GHRH,growth hormone releasing hormone
7820,2,9615,485863,GHRH,growth hormone releasing hormone
7819,2,9544,701284,GHRH,growth hormone releasing hormone
7818,2,9598,469934,GHRH,growth hormone releasing hormone
7817,2,9606,2691,GHRH,growth hormone releasing hormone
5968,168,28985,2895492,KLLA0F20053g,KLLA0F20053g
5966,168,6239,191743,pmk-1,pmk-1
5967,168,4932,850803,HOG1,HOG1
5965,168,7165,1280530,AgaP_AGAP012148,AgaP_AGAP012148
5964,168,7227,42866,Mpk2,Mpk2
5963,168,7227,34780,p38b,p38b
5962,168,7955,65237,mapk14a,mitogen-activated protein kinase 14a
5961,168,9031,421183,MAPK14,mitogen-activated protein kinase 14
5960,168,10116,81649,Mapk14,mitogen activated protein kinase 14
5959,168,10090,26416,Mapk14,mitogen-activated protein kinase 14
5958,168,9913,534492,MAPK14,mitogen-activated protein kinase 14
5957,168,9615,403856,MAPK14,mitogen-activated protein kinase 14
5956,168,9544,718976,LOC718976,mitogen-activated protein kinase 14-like
5955,168,9598,450161,MAPK14,mitogen-activated protein kinase 14
5954,168,9606,1432,MAPK14,mitogen-activated protein kinase 14
5406,219,10116,25493,Nfkbia,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5405,219,10090,18035,Nfkbia,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
5404,219,9913,282291,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5403,219,9615,480291,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5402,219,9544,695335,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5401,219,9598,467426,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5400,219,9606,4792,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5001,252,10090,12753,Clock,circadian locomotor output cycles kaput
5000,252,9913,100300400,CLOCK,clock homolog (mouse)
4999,252,9615,475145,CLOCK,clock circadian regulator
4998,252,9544,697532,LOC697532,circadian locomoter output cycles protein kaput-like
4997,252,9598,461312,CLOCK,clock homolog (mouse)
4996,252,9606,9575,CLOCK,clock circadian regulator
7032,76,10116,24330,Egr1,early growth response 1
7031,76,10090,13653,Egr1,early growth response 1
7030,76,9913,407125,EGR1,early growth response 1
7029,76,9615,481528,EGR1,early growth response 1
7028,76,9544,716786,EGR1,early growth response 1
7027,76,9598,462097,EGR1,early growth response 1
7026,76,9606,1958,EGR1,early growth response 1
6763,100,8364,100488886,sstr3,somatostatin receptor 3
6762,100,7955,566989,sstr3,somatostatin receptor 3
6305,135,7955,373125,aifm1,"apoptosis-inducing factor, mitochondrion-associated 1"
6267,140,8364,548856,sncg,"synuclein, gamma (breast cancer-specific protein 1)"
6266,140,7955,550229,sncga,"synuclein, gamma a"
6264,140,9031,395392,SNCG,"synuclein, gamma (breast cancer-specific protein 1)"
6265,140,7955,553679,sncgb,"synuclein, gamma b (breast cancer-specific protein 1)"
6263,140,10116,64347,Sncg,"synuclein, gamma (breast cancer-specific protein 1)"
7595,23,10090,20850,Stat5a,signal transducer and activator of transcription 5A
7594,23,9913,282375,STAT5A,signal transducer and activator of transcription 5A
7593,23,9615,490968,STAT5A,signal transducer and activator of transcription 5A
7592,23,9544,574129,STAT5A,signal transducer and activator of transcription 5A
7591,23,9598,454681,STAT5A,signal transducer and activator of transcription 5A
7590,23,9606,6776,STAT5A,signal transducer and activator of transcription 5A
4589,285,7955,386856,pdgfra,platelet derived growth factor receptor alpha
4157,306,10090,193034,Trpv1,"transient receptor potential cation channel, subfamily V, member 1"
4490,290,8364,100134996,mif,macrophage migration inhibitory factor (glycosylation-inhibiting factor)
4466,291,10116,84497,Dgat1,diacylglycerol O-acyltransferase 1
4877,267,8364,779963,eps8,epidermal growth factor receptor pathway substrate 8
4424,294,7165,1272021,AgaP_AGAP000240,AgaP_AGAP000240
4423,294,7227,41756,HtrA2,HtrA2
4942,258,10116,24860,Ucp1,"uncoupling protein 1 (mitochondrial, proton carrier)"
4335,297,10090,16150,Ikbkb,inhibitor of kappaB kinase beta
4777,275,9606,23410,SIRT3,sirtuin 3
4778,275,9598,450911,SIRT3,sirtuin 3
4779,275,9544,720737,SIRT3,sirtuin 3
4780,275,9615,475933,SIRT3,sirtuin 3
4759,276,9606,9612,NCOR2,nuclear receptor corepressor 2
4760,276,9598,467150,NCOR2,nuclear receptor corepressor 2
7726,12,9031,427153,ERCC8,"excision repair cross-complementing rodent repair deficiency, complementation group 8"
7725,12,10116,310071,Ercc8,"excision repair cross-complementing rodent repair deficiency, complementation group 8"
7724,12,10090,71991,Ercc8,"excision repaiross-complementing rodent repair deficiency, complementation group 8"
7723,12,9913,518857,ERCC8,"excision repair cross-complementing rodent repair deficiency, complementation group 8"
7722,12,9615,487225,ERCC8,"excision repair cross-complementing rodent repair deficiency, complementation group 8"
7721,12,9598,471534,ERCC8,"excision repair cross-complementing rodent repair deficiency, complementation group 8"
7720,12,9606,1161,ERCC8,excision repair cross-complementation group 8
6851,91,10090,21803,Tgfb1,"transforming growth factor, beta 1"
6850,91,9913,282089,TGFB1,"transforming growth factor, beta 1"
6849,91,9615,403998,TGFB1,"transforming growth factor, beta 1"
6848,91,9598,456060,TGFB1,"transforming growth factor, beta 1"
6847,91,9606,7040,TGFB1,"transforming growth factor, beta 1"
6164,149,7227,36654,Ercc1,Ercc1
6163,149,7955,100001425,ercc1,"excision repair cross-complementing rodent repair deficiency, complementation group 1"
6162,149,10116,292673,Ercc1,"excision repair cross-complementing rodent repair deficiency, complementation group 1"
6161,149,10090,13870,Ercc1,"excision repair cross-complementing rodent repair deficiency, complementation group 1"
6160,149,9913,615637,ERCC1,"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)"
6159,149,9615,612282,ERCC1,"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)"
6158,149,9598,450179,ERCC1,"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)"
6157,149,9606,2067,ERCC1,excision repair cross-complementation group 1
7831,1,9031,408184,GHR,growth hormone receptor
7830,1,10116,25235,Ghr,growth hormone receptor
7829,1,10090,14600,Ghr,growth hormone receptor
7828,1,9913,280805,GHR,growth hormone receptor
7827,1,9615,403721,GHR,growth hormone receptor
7826,1,9544,697986,GHR,growth hormone receptor
7825,1,9598,471560,GHR,growth hormone receptor
7824,1,9606,2690,GHR,growth hormone receptor
7758,10,10090,18792,Plau,"plasminogen activator, urokinase"
7757,10,9913,281408,PLAU,"plasminogen activator, urokinase"
7756,10,9615,403426,PLAU,"plasminogen activator, urokinase"
7755,10,9544,705853,PLAU,"plasminogen activator, urokinase"
7754,10,9598,738078,PLAU,"plasminogen activator, urokinase"
7753,10,9606,5328,PLAU,"plasminogen activator, urokinase"
5076,245,9031,426918,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5075,245,10116,287155,Stub1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5074,245,10090,56424,Stub1,STIP1 homology and U-Box containing protein 1
5073,245,9913,504565,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5072,245,9615,479892,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5071,245,9544,697105,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5070,245,9598,453803,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5069,245,9606,10273,STUB1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
7678,16,318829,2677571,MGG_04236,MGG_04236
7677,16,4896,2542084,trx1,trx1
7676,16,28985,2895890,KLLA0F10351g,KLLA0F10351g
7675,16,4932,850444,TRX3,TRX3
7674,16,7165,1278949,TRX1,TRX1
7673,16,7227,34281,Trx-2,thioredoxin-2
7672,16,7955,336637,zgc:56493,zgc:56493
7671,16,7955,436734,txn,thioredoxin
7669,16,10116,116484,Txn1,thioredoxin 1
7670,16,9031,396437,TXN,thioredoxin
7668,16,10090,22166,Txn1,thioredoxin 1
7667,16,9913,280950,TXN,thioredoxin
7666,16,9615,474798,LOC474798,thioredoxin domain-containing protein 5-like
7664,16,9598,740248,TXN,thioredoxin
7665,16,9544,693792,TXN,thioredoxin
7663,16,9606,7295,TXN,thioredoxin
7769,9,10116,300711,Atm,ataxia telangiectasia mutated
7768,9,10090,11920,Atm,ataxia telangiectasia mutated homolog (human)
7767,9,9913,526824,ATM,ataxia telangiectasia mutated
7766,9,9615,479450,ATM,ataxia telangiectasia mutated
7765,9,9544,100427400,ATM,ataxia telangiectasia mutated
7764,9,9598,451530,ATM,ataxia telangiectasia mutated
7763,9,9606,472,ATM,ataxia telangiectasia mutated
5852,178,10090,97165,Hmgb2,high mobility group box 2
5851,178,9913,540444,HMGB2,high mobility group box 2
5850,178,9615,486068,HMGB2,high mobility group box 2
5849,178,9544,697057,LOC697057,high mobility group protein B2-like
5848,178,9598,461606,HMGB2,high mobility group box 2
5847,178,9606,3148,HMGB2,high mobility group box 2
6071,155,5141,3879151,NCU06191,NCU06191
6070,155,318829,2684609,MGG_06454,MGG_06454
6069,155,4896,2542896,gsa1,gsa1
6068,155,33169,4619821,AGOS_ACR284C,AGOS_ACR284C
6067,155,28985,2895939,KLLA0F07557g,KLLA0F07557g
6066,155,4932,854108,GSH2,GSH2
6065,155,6239,174493,gss-1,gss-1
6064,155,7165,1271707,AgaP_AGAP000534,AgaP_AGAP000534
6063,155,7227,32775,GS,Glutathione Synthetase
6062,155,7227,318053,CG32495,CG32495
6060,155,9031,428135,GSS,glutathione synthetase
6061,155,7955,450084,gss,glutathione synthetase
6059,155,10116,25458,Gss,glutathione synthetase
6058,155,10090,14854,Gss,glutathione synthetase
6057,155,9913,525059,GSS,glutathione synthetase
6056,155,9615,442962,GSS,glutathione synthetase
6055,155,9598,745328,GSS,glutathione synthetase
6054,155,9606,2937,GSS,glutathione synthetase
7385,45,8364,100126216,jund,jun D proto-oncogene
7384,45,7955,564873,jund,jun D proto-oncogene
7383,45,10116,24518,Jund,jun D proto-oncogene
7382,45,10090,16478,Jund,jun D proto-oncogene
7381,45,9913,517192,JUND,jun D proto-oncogene
7380,45,9615,609409,JUND,jun D proto-oncogene
7379,45,9606,3727,JUND,jun D proto-oncogene
5604,201,7227,34411,cdc2,cdc2
5605,201,7165,1269259,AgaP_AGAP009459,AgaP_AGAP009459
5603,201,7955,80973,cdk1,cyclin-dependent kinase 1
5602,201,9031,396252,CDK1,cyclin-dependent kinase 1
5601,201,10116,54237,Cdk1,cyclin-dependent kinase 1
5600,201,10090,12534,Cdk1,cyclin-dependent kinase 1
5599,201,9913,281061,CDK1,cyclin-dependent kinase 1
5598,201,9615,100856079,CDK1,cyclin-dependent kinase 1
5597,201,9544,699269,CDK1,cyclin-dependent kinase 1
5596,201,9598,450481,CDK1,cyclin-dependent kinase 1
5595,201,9606,983,CDK1,cyclin-dependent kinase 1
6246,143,10116,309165,Rela,v-rel avian reticuloendotheliosis viral oncogene homolog A
6245,143,10090,19697,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian)
6244,143,9913,508233,RELA,v-rel reticuloendotheliosis viral oncogene homolog A (avian)
6243,143,9615,483729,RELA,v-rel reticuloendotheliosis viral oncogene homolog A (avian)
6242,143,9544,715919,RELA,v-rel reticuloendotheliosis viral oncogene homolog A (avian)
6241,143,9598,466665,RELA,v-rel reticuloendotheliosis viral oncogene homolog A (avian)
6240,143,9606,5970,RELA,v-rel avian reticuloendotheliosis viral oncogene homolog A
7260,57,9615,489692,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
7259,57,9544,714173,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
7258,57,9598,454268,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
7257,57,9606,5336,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
6796,97,3702,831316,SK13,SK13
6795,97,6239,173149,gsk-3,gsk-3
6794,97,7955,30654,gsk3b,glycogen synthase kinase 3 beta
6793,97,9031,418335,GSK3B,glycogen synthase kinase 3 beta
6792,97,10116,84027,Gsk3b,glycogen synthase kinase 3 beta
6791,97,10090,56637,Gsk3b,glycogen synthase kinase 3 beta
6790,97,9913,790875,GSK3B,glycogen synthase kinase 3 beta
6788,97,9598,100616510,GSK3B,glycogen synthase kinase 3 beta
6789,97,9615,478575,GSK3B,glycogen synthase kinase 3 beta
6787,97,9606,2932,GSK3B,glycogen synthase kinase 3 beta
6551,116,10116,361403,Terf2,telomeric repeat binding factor 2
6550,116,10090,21750,Terf2,telomeric repeat binding factor 2
6549,116,9913,506501,TERF2,telomeric repeat binding factor 2
6548,116,9615,489736,TERF2,telomeric repeat binding factor 2
6547,116,9544,704879,TERF2,telomeric repeat binding factor 2
6546,116,9598,454201,TERF2,telomeric repeat binding factor 2
6545,116,9606,7014,TERF2,telomeric repeat binding factor 2
7638,19,10116,25622,Ptpn11,"protein tyrosine phosphatase, non-receptor type 11"
